aX,aY,aZ,gX,gY,gZ
0.806,-0.534,-0.044,3.479,-17.151,-6.836
0.789,-0.523,-0.007,2.014,-16.602,-6.897
0.772,-0.499,0.000,1.709,-12.939,-9.277
0.767,-0.492,-0.016,3.052,-10.803,-11.658
0.775,-0.521,-0.023,6.104,-7.812,-15.442
0.804,-0.609,-0.048,6.714,-7.690,-15.442
0.815,-0.650,-0.039,5.615,-8.789,-13.977
0.804,-0.636,-0.008,1.221,-8.972,-7.629
0.780,-0.577,-0.009,1.038,-5.676,-6.104
0.789,-0.588,-0.041,1.465,-1.770,-5.859
0.792,-0.584,-0.036,1.221,-2.075,-5.127
0.782,-0.561,-0.043,5.737,0.977,-5.554
0.801,-0.605,-0.095,7.385,1.160,-7.141
0.814,-0.646,-0.085,6.531,-0.732,-7.812
0.809,-0.647,-0.050,4.761,-1.221,-4.395
-1.836,0.567,-0.199,-191.040,307.922,194.458
-1.978,0.540,-0.226,-195.007,341.003,192.017
-2.386,0.800,-0.470,-191.650,358.887,189.331
-2.578,0.988,-0.695,-188.965,379.089,149.048
-2.843,1.331,-1.041,-188.843,373.108,118.591
-2.966,1.561,-0.999,-187.500,358.826,84.045
-3.105,1.783,-0.930,-174.988,342.773,-9.094
-3.449,2.275,-1.036,-162.292,346.558,-68.909
-3.638,2.504,-1.360,-119.080,356.079,-223.267
-4.000,3.055,-2.223,-84.717,345.520,-324.646
-4.000,2.980,-2.579,-34.607,269.226,-585.937
-4.000,2.426,-3.075,-19.897,208.252,-716.431
-3.994,2.604,-3.493,-8.057,135.437,-836.975
-3.996,2.961,-3.905,65.369,-66.528,-1129.883
-4.000,2.089,-4.000,119.690,-208.862,-1326.843
-4.000,0.208,-4.000,176.453,-539.612,-1716.797
-4.000,-3.831,-3.988,146.667,-731.506,-1826.599
-4.000,-4.000,-3.781,33.630,-1084.900,-1770.691
-4.000,-4.000,0.641,-11.780,-1186.340,-1678.772
-4.000,-3.945,3.618,-44.373,-1131.348,-1622.314
-3.963,-3.954,4.000,-214.844,-496.704,-1215.088
-3.220,-4.000,-0.271,-363.831,-354.126,-773.560
-3.243,-3.973,-0.727,-230.774,-522.278,49.133
-4.000,-1.453,0.862,13.916,-563.721,326.660
-4.000,0.242,2.688,237.183,-500.671,391.907
-3.651,1.438,3.909,190.857,-388.672,280.151
-3.025,0.926,3.121,101.196,-263.184,159.546
-2.434,0.605,1.943,-25.391,-81.848,34.851
-1.840,0.317,-0.372,-38.818,-48.767,1.892
-1.725,-0.170,-0.708,13.855,-78.735,-33.936
-1.631,-0.970,-0.087,52.429,-98.450,-26.611
-1.625,-1.054,0.273,82.397,-98.145,4.456
-1.605,-0.855,0.532,74.707,-82.397,12.817
-1.553,-0.729,0.377,63.293,-62.256,13.123
-1.469,-0.685,0.187,52.307,-36.011,0.549
-1.250,-0.783,-0.028,54.321,-31.250,-2.319
-1.172,-0.817,-0.114,63.049,-30.945,5.737
-1.149,-0.795,-0.182,68.054,-34.424,13.062
-1.165,-0.745,-0.134,73.975,-42.847,21.667
-1.173,-0.753,0.104,72.937,-44.006,22.522
-1.181,-0.737,0.209,63.232,-33.325,24.048
-1.173,-0.735,0.182,56.641,-23.499,24.109
-1.160,-0.749,0.131,49.988,-14.709,25.208
-1.144,-0.731,0.056,38.635,0.366,29.968
-1.080,-0.652,-0.244,35.522,4.395,31.250
-1.035,-0.686,-0.303,38.879,-4.028,34.851
-0.988,-0.736,-0.260,41.504,-9.094,40.405
-0.990,-0.686,-0.222,37.964,-16.235,51.147
-1.010,-0.546,-0.105,32.715,-18.066,52.124
-1.021,-0.490,-0.058,26.672,-17.517,49.622
-1.027,-0.451,-0.041,15.625,-10.803,36.743
-1.008,-0.458,-0.067,11.292,-7.568,28.625
-0.976,-0.533,-0.055,7.751,-3.662,16.907
-0.921,-0.699,-0.011,8.545,-1.526,17.090
-0.919,-0.722,0.008,9.827,4.272,26.245
-0.937,-0.646,0.014,9.277,8.179,30.762
-0.931,-0.601,-0.014,7.202,12.512,32.471
-0.907,-0.614,-0.033,0.305,17.517,29.663
-0.848,-0.640,-0.078,-1.709,19.104,30.029
-0.825,-0.626,-0.131,-2.075,19.165,32.471
-0.810,-0.606,-0.159,-1.587,16.663,33.875
-0.816,-0.605,-0.136,-2.258,12.817,35.156
-0.816,-0.625,-0.105,-2.869,13.123,35.095
-0.809,-0.627,-0.113,-3.540,14.099,34.912
-0.803,-0.626,-0.120,-5.737,14.282,34.851
-0.821,-0.570,-0.123,-6.592,13.672,34.485
-0.834,-0.519,-0.144,-9.460,11.902,27.466
-0.805,-0.618,-0.118,-12.695,9.399,21.606
-0.781,-0.699,-0.067,-13.000,8.057,20.264
-0.768,-0.706,-0.045,-9.888,9.827,24.109
-0.767,-0.676,-0.050,-8.301,10.742,27.039
-0.763,-0.694,-0.027,-12.085,8.911,28.076
-0.771,-0.736,0.074,-14.587,9.338,29.358
-0.777,-0.741,0.106,-17.212,17.151,32.288
-0.775,-0.654,0.034,-17.090,22.400,32.410
-0.759,-0.638,-0.017,-20.325,22.827,27.954
-0.732,-0.693,0.092,-22.949,20.203,26.123
-0.720,-0.737,0.128,-23.987,21.545,25.635
-0.702,-0.780,0.098,-23.743,29.968,30.212
-0.671,-0.831,0.081,-25.513,31.189,34.729
-0.664,-0.861,0.116,-32.898,33.875,44.922
-0.685,-0.925,0.234,-36.804,37.476,51.758
-0.696,-0.931,0.282,-44.495,51.697,67.200
-0.712,-0.865,0.231,-48.645,59.998,73.730
-0.720,-0.799,0.202,-52.734,65.369,78.125
-0.731,-0.731,0.230,-60.669,70.435,79.712
-0.723,-0.602,0.155,-66.956,74.219,76.111
-0.702,-0.577,0.073,-87.769,70.740,58.716
-0.654,-0.644,0.091,-94.910,65.186,49.622
-0.630,-0.701,0.132,-86.792,64.087,41.931
-0.562,-0.756,0.050,-74.890,65.491,42.542
-0.531,-0.756,0.011,-61.951,62.927,44.556
-0.509,-0.737,0.007,-36.560,50.171,50.537
-0.508,-0.686,0.076,-22.827,43.030,53.162
-0.538,-0.645,0.171,3.906,31.555,54.687
-0.588,-0.616,0.315,11.292,30.212,50.598
-0.587,-0.669,0.374,12.024,29.724,43.518
-0.575,-0.765,0.468,1.526,33.020,30.701
-0.526,-0.936,0.482,-3.479,41.077,29.663
-0.493,-0.995,0.357,-9.033,51.514,36.865
-0.500,-1.016,0.281,-11.169,47.668,44.128
-0.536,-0.972,0.372,-4.028,47.607,56.091
-0.541,-0.930,0.433,6.897,55.786,58.655
-0.505,-0.943,0.406,17.395,64.331,60.242
-0.462,-0.974,0.381,22.583,73.242,63.721
-0.394,-1.028,0.340,19.775,74.829,67.566
-0.380,-1.028,0.325,10.620,73.425,79.468
-0.405,-0.940,0.428,6.409,72.693,84.045
-0.402,-0.886,0.427,2.563,81.787,85.022
-0.328,-0.839,0.290,0.793,84.351,82.764
-0.287,-0.828,0.255,-1.587,82.214,80.444
-0.255,-0.823,0.254,-9.949,71.106,76.111
-0.225,-0.863,0.377,-15.442,66.345,73.486
-0.208,-0.920,0.426,-16.907,68.970,71.045
-0.146,-0.972,0.385,-10.498,72.571,73.975
-0.127,-0.939,0.404,-2.808,73.975,79.102
-0.117,-0.871,0.425,1.770,75.684,87.402
-0.117,-0.776,0.455,-1.831,76.294,87.036
-0.119,-0.766,0.429,-10.803,77.942,80.017
-0.073,-0.881,0.383,-12.146,77.026,75.134
-0.023,-0.999,0.385,-10.986,75.562,73.669
0.051,-1.078,0.461,-10.132,75.500,79.346
0.052,-1.001,0.502,-9.399,77.454,87.097
0.048,-0.890,0.499,-8.850,87.769,96.313
0.074,-0.705,0.348,-8.667,91.248,95.032
0.105,-0.651,0.266,-4.089,83.374,82.397
0.173,-0.666,0.241,-3.784,72.876,72.998
0.208,-0.723,0.289,-15.076,52.490,56.335
0.270,-0.864,0.390,-24.231,45.532,52.490
0.291,-0.917,0.436,-32.593,41.504,51.941
0.304,-0.946,0.466,-38.513,41.138,59.326
0.293,-0.812,0.473,-33.569,43.091,64.392
0.286,-0.709,0.434,-16.663,45.349,62.439
0.308,-0.639,0.376,-9.155,43.030,55.115
0.332,-0.676,0.386,-4.822,38.452,46.692
0.354,-0.721,0.428,-5.310,30.762,34.546
0.386,-0.780,0.455,-6.653,30.884,30.823
0.414,-0.859,0.406,-9.155,29.419,27.100
0.437,-0.975,0.489,-11.963,25.024,30.640
0.419,-0.918,0.565,-14.343,23.804,36.560
0.406,-0.843,0.555,-11.902,34.119,39.917
0.422,-0.772,0.393,-8.606,37.109,36.621
0.443,-0.792,0.363,-6.226,30.640,29.236
0.459,-0.839,0.455,-6.470,27.161,28.076
0.457,-0.848,0.477,-7.751,28.381,28.320
0.459,-0.861,0.465,-9.705,30.090,28.687
0.466,-0.841,0.443,-12.573,31.616,29.297
0.471,-0.817,0.431,-14.771,32.593,29.053
0.486,-0.803,0.424,-13.611,33.386,28.564
0.494,-0.795,0.392,-11.292,32.898,29.236
0.668,-1.436,0.480,-73.364,20.020,122.620
0.593,-1.207,0.598,-79.956,15.686,171.204
0.577,-1.037,0.644,-102.478,21.729,182.068
0.587,-0.942,0.646,-140.137,23.987,200.317
0.506,-0.198,0.599,-144.653,22.156,195.435
0.531,-0.005,0.477,-141.785,20.325,173.462
0.603,-0.022,0.421,-132.446,9.460,120.666
0.748,-0.308,0.458,-130.249,2.380,107.117
0.772,-0.340,0.517,-136.230,-5.310,102.844
0.740,-0.018,0.435,-135.864,-4.883,102.356
0.765,0.018,0.383,-119.507,-6.531,95.215
0.831,-0.175,0.388,-69.946,-14.404,80.078
0.951,-0.621,0.457,-59.509,-16.663,86.914
0.925,-0.450,0.472,-60.059,-21.729,112.976
0.825,0.165,0.424,-65.430,-27.161,112.000
0.822,0.279,0.369,-70.313,-40.649,82.825
0.905,-0.071,0.361,-70.435,-48.523,68.237
0.923,-0.246,0.455,-71.716,-56.274,64.209
0.907,-0.247,0.558,-81.787,-64.087,79.407
0.836,-0.018,0.605,-84.045,-62.622,85.266
0.788,0.176,0.537,-73.975,-60.059,82.703
0.760,0.273,0.502,-70.740,-64.453,72.754
0.789,0.109,0.559,-72.327,-70.740,63.110
0.813,-0.025,0.639,-82.764,-80.688,64.270
0.764,0.140,0.740,-86.670,-81.177,70.862
0.719,0.336,0.708,-81.238,-73.425,70.190
0.695,0.438,0.565,-72.937,-70.007,61.523
0.714,0.254,0.556,-64.758,-73.242,49.011
0.718,-0.021,0.642,-68.604,-76.599,53.467
0.678,0.052,0.643,-77.576,-79.224,62.561
0.626,0.200,0.590,-96.497,-86.060,74.646
0.541,0.417,0.437,-100.830,-94.666,74.402
0.526,0.453,0.433,-105.896,-126.282,67.444
0.534,0.362,0.750,-111.511,-143.616,63.660
0.526,0.319,0.972,-117.798,-153.259,64.209
0.515,0.326,1.107,-125.061,-139.465,80.322
0.460,0.556,1.050,-127.808,-123.596,89.050
0.428,0.695,0.958,-123.901,-101.379,85.754
0.444,0.589,0.932,-118.469,-96.985,76.111
0.474,0.447,0.924,-108.032,-86.731,73.975
0.472,0.508,0.701,-103.943,-83.313,82.153
0.448,0.619,0.578,-103.394,-86.853,88.562
0.419,0.679,0.565,-119.385,-115.112,87.708
0.352,0.642,0.843,-132.324,-128.540,85.632
0.317,0.642,0.995,-149.353,-127.930,88.501
0.262,0.711,1.009,-152.527,-114.868,91.309
0.243,0.711,0.931,-155.273,-101.013,93.567
0.223,0.665,0.925,-168.884,-83.130,98.694
0.138,0.590,1.008,-175.354,-70.679,103.638
0.073,0.654,0.939,-176.880,-33.386,117.859
-0.014,0.815,0.703,-177.246,-17.456,121.094
-0.041,0.804,0.663,-180.115,6.958,120.666
-0.108,0.667,0.646,-179.321,22.888,123.047
-0.159,0.654,0.551,-177.002,41.931,129.333
-0.206,0.662,0.347,-173.706,71.594,145.996
-0.275,0.677,-0.060,-176.331,70.923,155.212
-0.323,0.706,-0.052,-187.317,53.101,171.753
-0.492,0.808,0.179,-192.139,53.284,177.124
-0.596,0.919,0.176,-189.636,66.101,180.237
-0.680,1.001,0.044,-175.232,105.041,170.166
-0.765,0.867,-0.181,-175.537,115.173,160.095
-0.793,0.781,-0.226,-171.997,125.610,151.306
-0.848,0.723,-0.293,-166.077,128.601,150.452
-0.867,0.687,-0.241,-156.555,129.456,147.461
-0.932,0.619,-0.057,-154.297,132.446,146.118
-0.967,0.664,0.008,-152.161,138.489,145.447
-0.992,0.705,0.086,-154.236,154.602,137.085
-1.065,0.599,0.236,-157.410,166.626,130.676
-1.135,0.561,0.213,-157.837,200.012,125.488
-1.374,0.589,0.040,-155.151,215.759,122.314
-1.532,0.600,-0.058,-151.123,229.858,115.356
-1.692,0.624,-0.135,-145.752,250.488,90.515
-1.972,0.646,-0.234,-146.790,259.094,73.975
-2.111,0.624,-0.378,-147.522,273.926,41.382
-2.432,0.729,-0.674,-145.752,272.827,24.841
-2.594,0.897,-0.743,-134.094,256.531,-24.353
-2.947,1.428,-0.723,-120.728,250.671,-65.369
-3.164,1.681,-0.820,-102.112,250.732,-123.474
-3.460,1.743,-0.895,-91.248,243.408,-291.199
-4.000,1.867,-1.433,-90.149,238.037,-381.897
-4.000,2.324,-2.136,-23.254,210.205,-581.177
-4.000,2.634,-3.978,42.603,163.391,-714.661
-3.990,2.827,-4.000,178.711,-28.809,-1036.011
-3.999,2.742,-4.000,243.164,-140.686,-1256.958
-4.000,1.096,-3.970,311.768,-252.502,-1501.343
-4.000,-1.252,-3.978,348.267,-611.389,-1828.918
-4.000,-4.000,-4.000,301.025,-772.644,-1873.718
-4.000,-4.000,-3.992,121.887,-862.732,-1728.638
-4.000,-3.961,0.036,-38.757,-920.898,-1695.434
-4.000,-3.941,3.457,-269.897,-733.398,-1663.574
-3.067,-4.000,2.495,-347.473,-460.754,-1261.963
-2.178,-4.000,0.013,-382.629,-313.599,-42.969
-3.542,-1.464,-3.227,-158.203,-393.433,470.337
-4.000,2.270,-0.454,143.738,-539.429,758.972
-4.000,4.000,3.235,303.406,-554.626,360.718
-3.890,1.838,4.000,127.075,-343.445,-7.751
-3.484,-0.583,3.104,-206.543,-21.240,-270.508
-2.230,-3.076,-0.478,-247.925,-5.249,-209.900
-1.896,-3.134,-0.809,-116.943,-92.590,39.124
-2.203,-1.242,0.275,-23.804,-117.493,154.419
-2.506,0.069,0.992,36.133,-122.070,220.459
-2.611,0.951,1.499,29.724,-80.505,172.363
-2.068,0.751,1.402,-0.427,-43.457,101.624
-1.682,0.214,1.004,-47.974,12.085,3.296
-1.225,-0.645,0.391,-67.627,20.081,-10.925
-1.196,-0.776,0.151,-103.821,11.963,7.141
-1.279,-0.572,-0.052,-119.995,-5.737,22.705
-1.293,-0.456,0.228,-133.606,-26.794,34.058
-1.285,-0.381,0.512,-146.423,-31.128,40.771
-1.220,-0.374,0.702,-139.709,-16.357,38.513
-1.180,-0.433,0.671,-99.548,17.578,37.781
-1.101,-0.461,0.481,-80.811,29.663,40.955
-1.051,-0.483,0.400,-59.570,41.138,50.354
-0.996,-0.468,0.363,-54.932,42.786,57.068
-1.006,-0.423,0.346,-49.988,45.715,62.134
-1.029,-0.372,0.311,-31.982,50.415,63.354
-1.061,-0.306,0.483,-26.794,49.500,59.509
-1.049,-0.376,0.591,-33.142,56.152,48.950
-1.007,-0.543,0.585,-39.063,63.416,47.852
-0.998,-0.545,0.478,-51.697,72.205,51.453
-1.015,-0.391,0.206,-59.265,69.519,49.866
-0.987,-0.374,0.209,-63.110,61.890,44.067
-0.941,-0.412,0.358,-61.096,47.913,35.889
-0.873,-0.463,0.808,-59.082,51.514,36.865
-0.843,-0.482,0.833,-58.655,80.322,42.175
-0.821,-0.503,0.624,-64.331,90.454,46.448
-0.848,-0.474,0.614,-71.167,94.116,51.392
-0.873,-0.411,0.623,-67.871,102.051,54.321
-0.844,-0.354,0.413,-58.533,106.445,50.842
-0.792,-0.360,0.380,-39.551,99.609,43.701
-0.699,-0.394,0.615,-33.630,96.558,41.138
-0.666,-0.430,0.696,-31.616,105.469,38.696
-0.602,-0.543,0.641,-28.503,112.854,40.405
-0.569,-0.601,0.648,-22.339,117.065,45.898
-0.554,-0.575,0.727,2.319,127.380,67.505
-0.557,-0.323,0.690,18.860,137.695,75.500
-0.538,-0.239,0.572,31.982,141.418,73.364
-0.460,-0.266,0.583,23.865,130.249,66.528
-0.419,-0.336,0.716,1.404,109.009,55.481
-0.370,-0.357,0.879,-2.197,107.971,53.528
-0.352,-0.310,0.801,-0.610,110.657,52.612
-0.345,-0.242,0.746,0.610,102.112,47.852
-0.340,-0.121,0.857,0.854,93.140,40.039
-0.312,-0.165,0.902,8.301,80.872,17.578
-0.217,-0.383,0.994,10.193,75.134,11.169
-0.187,-0.435,1.085,8.179,69.946,10.376
-0.180,-0.439,1.160,-3.845,70.007,14.893
-0.192,-0.428,1.043,-9.827,75.073,15.503
-0.186,-0.424,0.892,-15.076,76.050,13.000
-0.147,-0.459,0.744,-14.099,68.726,11.047
0.842,-1.172,0.898,-54.382,-47.119,112.610
0.806,-0.921,1.066,-76.477,-79.224,181.946
0.614,0.175,1.337,-67.505,-72.144,187.927
0.588,0.409,1.246,-47.363,-31.616,137.146
0.807,-0.257,0.886,-55.237,-19.409,111.694
0.929,-0.641,0.773,-72.266,-17.334,108.704
0.917,-0.483,0.677,-111.450,-24.353,148.865
0.740,0.436,0.409,-126.953,-28.198,147.705
0.747,0.505,0.273,-148.804,-44.312,104.980
0.862,0.252,-0.012,-156.433,-62.256,89.661
0.887,0.179,-0.094,-154.602,-89.600,81.482
0.851,0.107,0.276,-146.240,-163.879,73.914
0.813,0.109,0.583,-156.555,-189.880,75.562
0.742,0.277,0.819,-161.377,-193.542,84.473
0.647,0.533,1.094,-146.362,-174.683,79.468
0.660,0.429,1.045,-100.830,-117.493,65.430
0.710,0.197,0.557,-86.792,-101.868,65.796
0.693,0.194,0.396,-85.205,-105.164,70.374
0.657,0.242,0.342,-95.581,-142.334,83.984
0.555,0.387,0.426,-96.985,-162.598,88.318
0.493,0.439,0.499,-91.675,-190.796,90.820
0.358,0.497,0.544,-94.055,-199.402,92.224
0.270,0.512,0.592,-111.206,-207.581,94.910
0.177,0.526,0.693,-158.630,-220.703,99.304
0.040,0.489,0.930,-173.523,-219.910,101.379
-0.018,0.508,0.958,-193.115,-197.144,111.084
-0.165,0.691,0.794,-198.059,-179.565,114.929
-0.221,0.699,0.734,-198.608,-148.010,115.662
-0.336,0.574,0.781,-198.303,-131.836,119.263
-0.418,0.584,0.769,-201.721,-111.938,126.465
-0.506,0.649,0.700,-222.778,-65.186,141.296
-0.658,0.762,0.506,-232.300,-40.588,145.020
-0.694,0.692,0.412,-233.520,11.963,150.146
-0.800,0.581,0.262,-230.713,38.269,155.579
-0.876,0.587,0.160,-239.807,80.322,160.400
-0.992,0.494,-0.084,-248.901,93.079,158.081
-1.057,0.459,-0.182,-255.310,100.159,156.738
-1.111,0.464,-0.226,-253.357,99.548,156.311
-1.268,0.633,-0.037,-248.291,96.313,155.090
-1.389,0.768,0.129,-252.747,109.009,137.268
-1.518,0.724,0.309,-261.169,128.113,118.835
-1.543,0.545,0.251,-276.611,169.434,90.576
-1.750,0.557,0.042,-285.217,181.580,84.167
-1.909,0.699,0.026,-292.847,189.941,73.364
-2.064,0.818,0.025,-293.762,214.966,25.879
-2.299,0.860,-0.082,-287.659,233.032,-7.874
-2.390,0.700,-0.235,-263.794,271.118,-71.960
-2.599,0.521,-0.698,-242.798,286.560,-92.285
-2.735,0.775,-1.095,-221.252,293.762,-108.521
-2.978,1.497,-1.576,-178.223,258.789,-172.852
-3.031,1.438,-1.486,-150.635,227.905,-232.239
-3.086,1.273,-1.344,-92.224,193.848,-357.239
-3.434,1.325,-1.789,-64.209,189.209,-421.265
-3.717,1.357,-2.324,-27.344,132.263,-580.750
-4.000,1.384,-3.694,-18.921,67.505,-677.429
-4.000,1.162,-4.000,59.143,-154.663,-873.535
-3.992,0.924,-4.000,157.349,-308.899,-958.862
-3.993,0.666,-3.991,282.532,-479.431,-1051.270
-3.998,-0.287,-3.979,450.745,-846.313,-1299.744
-4.000,-3.498,-4.000,483.398,-1021.545,-1418.823
-4.000,-4.000,-4.000,500.915,-1164.246,-1520.691
-4.000,-4.000,-1.713,421.265,-1181.580,-1538.757
-4.000,-3.969,1.991,89.905,-1027.466,-1528.259
-3.216,-3.982,4.000,-105.347,-740.112,-1265.808
-1.604,-4.000,2.685,-318.115,-442.200,-824.158
-0.871,-4.000,-0.243,-443.359,-235.352,204.956
-3.713,-0.791,-3.929,-186.523,-278.381,671.448
-4.000,2.972,-1.773,322.266,-485.535,770.019
-4.000,3.705,3.956,341.003,-458.740,417.297
-3.795,1.948,3.927,83.679,-226.807,-96.863
-2.795,-1.085,1.647,-49.988,-145.325,-185.486
-2.246,-2.175,0.682,-138.916,-86.060,-155.701
-1.803,-2.746,0.192,-111.206,-83.313,-74.280
-1.855,-2.516,0.366,-67.200,-80.566,18.005
-1.988,-2.037,0.586,-14.160,-60.547,168.274
-2.187,-0.850,0.885,-32.654,-49.072,203.003
-2.169,-0.414,0.893,-136.230,-29.480,187.805
-1.895,-0.169,0.798,-177.979,-21.301,155.212
-1.721,-0.242,0.706,-170.349,3.296,95.764
-1.484,-0.336,0.343,-141.235,12.146,76.477
-1.427,-0.374,0.226,-115.479,10.925,61.707
-1.389,-0.410,0.260,-98.083,-11.902,40.649
-1.305,-0.488,0.536,-100.830,-18.738,33.020
-1.239,-0.539,0.626,-102.356,-15.137,26.672
-1.130,-0.619,0.762,-93.018,-8.057,32.288
-1.125,-0.548,0.734,-52.307,14.709,53.772
-1.156,-0.323,0.511,-30.945,23.071,58.838
-1.153,-0.247,0.467,-16.541,25.330,57.983
-1.140,-0.188,0.482,-11.719,20.813,43.457
-1.086,-0.185,0.546,-17.700,18.921,31.616
-1.044,-0.244,0.557,-29.602,19.043,9.399
-0.950,-0.396,0.555,-29.846,20.752,3.296
-0.921,-0.433,0.548,-15.381,27.832,2.625
-0.920,-0.403,0.466,-2.930,32.104,4.211
-0.928,-0.385,0.428,9.033,34.912,5.066
-0.937,-0.366,0.413,21.362,34.058,3.479
-0.938,-0.365,0.466,25.757,31.677,0.732
-0.924,-0.382,0.508,34.424,27.954,-6.897
-0.875,-0.487,0.551,31.006,26.733,-11.108
-0.851,-0.538,0.558,16.907,24.170,-13.000
-0.824,-0.571,0.583,12.024,24.231,-11.292
-0.818,-0.598,0.574,8.301,26.367,-9.094
-0.809,-0.624,0.578,6.775,33.020,-1.465
-0.792,-0.620,0.625,11.536,37.964,3.479
-0.784,-0.604,0.598,17.395,50.598,11.169
-0.777,-0.599,0.511,7.996,53.284,13.428
-0.773,-0.584,0.518,-3.723,53.040,15.442
-0.765,-0.579,0.553,-16.968,53.955,16.052
-0.724,-0.594,0.570,-18.738,57.312,15.503
-0.696,-0.610,0.536,-25.818,62.012,15.808
-0.675,-0.570,0.464,-30.945,60.791,16.968
-0.670,-0.537,0.429,-32.776,56.091,15.015
-0.654,-0.492,0.419,-29.419,52.368,13.245
-0.647,-0.479,0.449,-25.330,48.218,11.047
-0.639,-0.487,0.465,-18.921,41.077,6.287
-0.627,-0.467,0.555,-18.372,37.292,4.639
-0.619,-0.458,0.632,-18.494,35.278,0.183
-0.584,-0.500,0.657,-14.832,39.001,-1.343
-0.575,-0.527,0.595,-15.015,41.321,0.610
-0.569,-0.508,0.572,-22.522,36.011,2.808
-0.563,-0.494,0.651,-27.954,30.212,4.395
-0.557,-0.486,0.709,-22.583,31.677,6.348
-0.537,-0.529,0.687,-15.991,36.133,6.958
-0.529,-0.548,0.676,-3.357,39.368,13.062
-0.532,-0.510,0.725,-0.427,39.673,16.785
-0.536,-0.487,0.728,-0.122,43.213,19.470
-0.530,-0.471,0.717,0.549,44.373,19.043
-0.525,-0.474,0.754,1.953,44.373,18.127
-0.526,-0.485,0.796,5.005,48.096,16.174
-0.527,-0.500,0.824,5.676,51.880,15.381
-0.508,-0.515,0.815,1.038,58.777,15.137
-0.450,-0.538,0.792,-4.578,60.791,16.357
-0.429,-0.561,0.806,-9.827,62.744,18.127
-0.416,-0.573,0.825,-13.977,69.641,24.902
-0.430,-0.487,0.933,-12.329,75.195,28.259
-0.434,-0.449,0.930,-1.587,94.849,27.588
-0.409,-0.438,0.736,3.052,102.234,25.024
-0.386,-0.480,0.679,-3.174,100.159,22.522
-0.340,-0.512,0.741,-7.935,96.985,24.231
-0.323,-0.487,0.761,-7.751,97.046,26.001
-0.306,-0.416,0.641,2.380,101.257,25.574
-0.297,-0.399,0.575,6.531,97.778,23.804
-0.293,-0.389,0.593,8.667,77.637,19.409
-0.298,-0.386,0.774,7.324,69.702,15.198
-0.285,-0.452,0.822,-1.160,64.453,4.944
-0.247,-0.586,0.838,-5.371,63.782,3.784
-0.235,-0.595,0.840,-7.568,63.293,5.798
-0.227,-0.582,0.845,-9.583,64.148,10.376
-0.220,-0.574,0.877,-10.986,65.979,11.353
-0.216,-0.573,0.855,-12.695,70.557,12.817
-1.914,0.450,0.216,-271.545,202.820,68.909
-2.048,0.336,0.107,-278.381,254.028,31.189
-2.355,0.265,-0.189,-276.550,273.193,15.747
-2.533,0.274,-0.343,-266.602,300.903,-24.231
-2.866,0.161,-0.725,-255.798,310.913,-49.744
-2.995,0.149,-1.029,-237.183,317.261,-72.205
-3.087,0.322,-1.331,-190.735,294.861,-108.276
-3.235,0.825,-1.510,-180.725,264.099,-141.052
-3.323,0.963,-1.469,-178.528,203.735,-250.488
-3.610,0.986,-1.465,-172.180,180.847,-319.946
-3.789,0.818,-1.557,-116.455,153.137,-477.295
-4.000,0.172,-2.091,-65.674,139.404,-552.856
-4.000,0.135,-2.528,-6.409,116.089,-620.789
-4.000,0.394,-3.229,143.005,27.283,-780.029
-3.996,1.405,-4.000,224.304,-71.716,-903.992
-3.998,1.648,-4.000,400.635,-338.989,-1338.745
-4.000,-2.271,-3.979,485.962,-510.925,-1615.417
-4.000,-4.000,-3.981,427.734,-953.430,-1931.396
-4.000,-4.000,-3.674,298.645,-1124.329,-1916.260
-4.000,-4.000,-1.641,157.104,-1230.347,-1882.568
-4.000,-3.953,4.000,-173.645,-1217.651,-1912.353
-3.584,-3.995,4.000,-309.692,-890.686,-1648.682
-2.247,-4.000,3.840,-583.862,-298.157,-360.352
-2.586,-3.357,0.191,-451.294,-226.013,337.341
-3.874,-0.371,-1.384,266.785,-243.408,1179.749
-4.000,4.000,2.948,396.118,-308.716,902.710
-3.647,3.967,4.000,131.653,-169.250,-48.401
-2.153,-0.174,1.787,-36.011,-64.514,-231.018
-1.763,-1.713,-0.041,-140.015,-16.052,-251.892
-1.568,-2.453,-0.680,-156.616,-79.651,-109.070
-1.484,-2.311,0.228,-116.882,-107.056,-21.545
-1.632,-1.779,0.444,-44.617,-89.233,117.615
-1.956,-0.434,0.699,-34.058,-75.500,145.935
-1.928,-0.062,0.802,-52.551,-47.791,108.643
-1.657,-0.085,0.709,-59.387,-36.499,72.876
-1.550,-0.242,0.624,-57.190,-29.053,19.165
-1.357,-0.739,0.611,-59.998,-29.785,6.042
-1.275,-0.878,0.716,-62.256,-29.968,7.751
-1.203,-0.869,0.822,-49.133,-14.099,40.405
-1.140,-0.699,0.729,-38.330,0.977,57.434
-1.190,-0.528,0.554,-19.348,20.325,77.209
-1.257,-0.266,0.417,-11.108,19.714,72.876
-1.213,-0.289,0.526,-2.258,18.738,51.514
-1.076,-0.391,0.583,-4.578,24.170,44.189
-1.023,-0.432,0.500,-9.644,30.090,40.039
-0.993,-0.457,0.440,-15.259,33.813,39.185
-0.998,-0.417,0.470,-14.465,33.752,39.063
-1.017,-0.379,0.445,-11.169,34.912,32.166
-1.016,-0.357,0.375,-9.827,32.715,25.208
